normalized_url,page_type,matched_botify,keyword_rows,distinct_ranking_keywords,current_ranked_keywords,lost_or_unranked_keywords,avg_current_rank,top3_keywords,top10_keywords,top20_keywords,top50_keywords,top100_keywords,ranking_keyword_score,keywords_not_top10,quick_win_11_20_keywords,striking_distance_21_50_keywords,botify_audience_keywords_to_90pct,ranking_potential_score,main_keyword,title_matches_main_keyword,meta_matches_main_keyword,h1_matches_main_keyword,url_matches_main_keyword,keyword_groups_top
https://www.chewy.com/acana-classics-chicken-barley-recipe/product-reviews/1053950,Other,False,1,1,1,0,29.0,0,0,0,1,1,43.8,1,0,1,,60.0,acana dog food reviews,,,,,Brand Reviews OP27
https://www.chewy.com/acana-classics-salmon-barley-recipe/dp/1053926,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,acana classics,full,full,full,full,HVSP Pages - OP FY26
https://www.chewy.com/acana-free-run-poultry-recipe/dp/1992478,PDP,True,1,1,1,0,9.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,acana wholesome grains for dogs,partial,partial,full,weak,Brands Pages; HVSP Pages - OP FY26
https://www.chewy.com/acana-high-protein-indoor-grain-free/dp/1026318,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,acana high-protein food for cats,partial,partial,full,partial,Brands Pages
https://www.chewy.com/acana-highest-protein-grain-free-dry/dp/755518,PDP,True,1,1,1,0,16.0,0,0,1,1,1,62.5,1,1,0,2.0,59.8,acana high-protein food for cats,partial,partial,full,weak,Brands Pages
https://www.chewy.com/acana-indoor-entree-adult-dry-cat/product-reviews/285982,Other,False,1,1,1,0,22.0,0,0,0,1,1,43.8,1,0,1,,60.0,acana cat food review,,,,,Brand Reviews OP27
https://www.chewy.com/acana-indoor-entree-seafood-dry-cat/product-reviews/1026350,Other,False,2,2,2,0,5.0,0,2,2,2,2,88.8,0,0,0,,0.0,acana cat food review,,,,,Brand Reviews OP27
https://www.chewy.com/acana-lamb-beef-recipe-variety-pack/dp/979758,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,acana wet food for dogs,partial,partial,full,weak,Brands Pages
https://www.chewy.com/acana-meadowlands-grain-free-dry-cat/product-reviews/285995,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,goodlands cat food reviews,,,,,Brand Reviews OP27
https://www.chewy.com/acana-premium-chunks-poultry-recipe/dp/741318,PDP,True,2,2,1,1,13.0,0,0,1,1,1,31.2,2,1,0,1.0,51.0,acana wet food for dogs,partial,partial,full,weak,Brands Pages; HVF Pages
https://www.chewy.com/acana-puppy-recipe-grain-free-dry/dp/286012,PDP,True,2,2,2,0,7.0,0,2,2,2,2,88.8,0,0,0,1.0,2.2,acana dry dog food,full,full,full,partial,Brands Pages; HVF Pages
https://www.chewy.com/acana-puppy-recipe-grain-free-dry/product-reviews/286009,Other,False,1,1,1,0,13.0,0,0,1,1,1,62.5,1,1,0,,75.0,reviews on acana dog food,,,,,N/A
https://www.chewy.com/acana-ranch-raised-beef-recipe/dp/741222,PDP,True,1,1,1,0,24.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,acana freeze-dried food for dogs,full,full,full,weak,Brands Pages
https://www.chewy.com/acana-red-meat-recipe-grain-free-dry/dp/121069,PDP,True,2,2,1,1,19.0,0,0,1,1,1,31.2,2,1,0,2.0,52.3,acana freeze-dried food for dogs,fail,fail,partial,weak,HVF Pages; Brands Pages
https://www.chewy.com/acana-senior-entree-free-run-chicken/product-reviews/638198,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,acana cat food review,,,,,Brand Reviews OP27
https://www.chewy.com/acana-singles-limited-ingredient-diet/dp/285973,PDP,True,1,1,1,0,15.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,acana limited-ingredient food for dogs,full,full,full,partial,Brands Pages
https://www.chewy.com/acana-wholesome-grains-puppy-recipe/dp/294319,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,2.0,44.8,acana wholesome grains for dogs,partial,partial,full,partial,Brands Pages; HVSP Pages - OP FY26
https://www.chewy.com/acana-wholesome-grains-red-meat/product-reviews/286024,Other,False,3,3,3,0,6.0,0,3,3,3,3,88.8,0,0,0,,0.0,reviews on acana dog food,,,,,N/A; Brand Reviews OP27
https://www.chewy.com/acepromazine-maleate-compounded-oral/dp/897846,PDP,True,1,1,1,0,5.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,acepromazine maleate compounded,full,partial,full,full,HV Brands Pages
https://www.chewy.com/acepromazine-maleate-compounded-oral/dp/897870,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,acepromazine maleate compounded,full,partial,full,full,HV Brands Pages
https://www.chewy.com/acepromazine-maleate-compounded/dp/1055846,PDP,True,1,1,1,0,24.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,acepromazine maleate compounded,full,partial,full,full,HV Brands Pages
https://www.chewy.com/acepromazine-maleate-compounded/dp/891190,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,acepromazine maleate compounded,full,full,full,full,HV Brands Pages
https://www.chewy.com/active-chews-advanced-hip-joint/product-questions/196020,Other,False,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,,0.0,active chews,,,,,HV Brands Pages
https://www.chewy.com/active-chews-advanced-hip-joint/product-reviews/196020,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,active chews,,,,,HV Brands Pages
https://www.chewy.com/active-chews-premium-omega-skin-coat/product-reviews/196024,Other,False,1,1,1,0,9.0,0,1,1,1,1,88.8,0,0,0,,0.0,active chews,,,,,HV Brands Pages
https://www.chewy.com/activyl-flea-treatment-cats-2-9-lbs/product-reviews/177027,Other,False,4,3,4,0,18.5,0,0,3,4,4,57.8,4,3,1,,71.2,cat flea medication reviews,,,,,Brand Reviews OP27
https://www.chewy.com/adams-botanicals-fresh-herbal-scent/dp/1433854,PDP,True,2,2,0,2,,0,0,0,0,0,0,2,0,0,4.0,46.5,adams home flea tick spray,full,full,full,weak,HVF Pages
https://www.chewy.com/adams-flea-tick-cleansing-shampoo/product-reviews/191460,Other,False,3,2,3,0,23.33,0,0,1,3,3,50.0,3,1,2,,65.0,adams flea and tick shampoo reviews,,,,,Brand Reviews OP27; N/A
https://www.chewy.com/adams-flea-tick-collar-cats/product-reviews/264793,Other,False,3,3,3,0,19.0,0,0,2,3,3,56.2,3,2,1,,70.0,adams flea and tick collar reviews,,,,,Brand Reviews OP27; N/A
https://www.chewy.com/adams-flea-tick-collar-dogs-extra/product-reviews/150101,Other,False,2,2,0,2,,0,0,0,0,0,0,2,0,0,,55.0,adams flea tick collar reviews,,,,,N/A; Brand Reviews OP27
https://www.chewy.com/adams-flea-tick-collar-dogs-medium/product-reviews/150103,Other,False,4,4,4,0,10.0,0,2,4,4,4,75.6,2,2,0,,37.5,adams flea collars,,,,,Brand Reviews OP27; N/A; HVF Pages
https://www.chewy.com/adams-flea-tick-collar-dogs-puppies/product-reviews/192498,Other,False,4,4,4,0,14.25,0,2,2,4,4,66.2,2,0,2,,30.0,adams flea tick collar reviews,,,,,Brand Reviews OP27; N/A; HVF Pages
https://www.chewy.com/adams-flea-tick-home-spray/product-reviews/190691,Other,False,4,4,4,0,8.0,0,3,4,4,4,82.2,1,1,0,,18.8,adams home flea tick spray,,,,,N/A; HVF Pages; Brand Reviews OP27
https://www.chewy.com/adams-flea-tick-spot-treatment-cats/dp/189211,PDP,True,2,1,2,0,9.5,0,1,2,2,2,75.6,1,1,0,1.0,30.4,adams flea treatment cats,full,full,full,full,HVF Pages
https://www.chewy.com/adams-plus-flea-tick-aloe-cucumber/dp/252673,PDP,True,10,9,0,10,,0,0,0,0,0,0,10,0,0,3.0,45.7,best flea and tick shampoo dogs,partial,partial,full,partial,Best of OPPORTUNITY; Top Picks - H1 Keyword; Top Picks - Q1 2026 Content
https://www.chewy.com/adams-plus-flea-tick-carpet-spray/product-reviews/102574,Other,False,3,3,3,0,14.33,0,2,2,3,3,73.8,1,0,1,,20.0,adams flea and tick spray reviews,,,,,N/A; Brand Reviews OP27
https://www.chewy.com/adams-plus-flea-tick-collar-dogs/product-reviews/102620,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,adams flea and tick collar reviews,,,,,Brand Reviews OP27
https://www.chewy.com/adams-plus-flea-tick-shampoo-precor/dp/150105,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,2.0,44.8,best flea and tick shampoo for dogs and cats,full,full,full,partial,Best of OPPORTUNITY
https://www.chewy.com/adams-plus-flea-tick-shampoo-precor/product-reviews/102578,Other,False,3,2,3,0,10.33,0,1,3,3,3,71.2,2,2,0,,50.0,adams flea and tick shampoo reviews,,,,,N/A; Brand Reviews OP27
https://www.chewy.com/adams-plus-flea-tick-spot-on/product-reviews/108980,Other,False,2,2,2,0,14.0,0,0,2,2,2,62.5,2,2,0,,75.0,adams flea tick spray review,,,,,N/A
https://www.chewy.com/adams-plus-flea-tick-yard-spray/product-questions/102576,Other,False,1,1,1,0,17.0,0,0,1,1,1,62.5,1,1,0,,75.0,adams flea spray yard,,,,,HVF Pages
https://www.chewy.com/adams-plus-flea-tick-yard-spray/product-reviews/102576,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,adams flea and tick spray reviews,,,,,Brand Reviews OP27
https://www.chewy.com/adams-plus-sensitive-skin-formula/dp/191455,PDP,True,2,2,2,0,22.5,0,0,0,2,2,43.8,2,0,2,8.0,52.1,adams cat flea shampoo,full,full,full,weak,HVF Pages
https://www.chewy.com/adams-topical-flea-tick-spray-cats/product-questions/191480,Other,False,1,1,1,0,30.0,0,0,0,1,1,43.8,1,0,1,,60.0,adams flea treatment cats,,,,,HVF Pages
https://www.chewy.com/adams-topical-flea-tick-spray-cats/product-reviews/191480,Other,False,1,1,1,0,11.0,0,0,1,1,1,62.5,1,1,0,,75.0,adams flea and tick spray reviews,,,,,Brand Reviews OP27
https://www.chewy.com/adams-topical-flea-tick-spray-dogs/dp/102641,PDP,True,1,1,1,0,30.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,adams flea medicine dogs,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/adams-topical-flea-tick-spray-dogs/product-questions/102572,Other,False,1,1,1,0,11.0,0,0,1,1,1,62.5,1,1,0,,75.0,adams dog flea tick sprays wipes,,,,,HVF Pages
https://www.chewy.com/adams-topical-flea-tick-spray-dogs/product-reviews/102572,Other,False,3,3,2,1,21.0,0,0,1,2,2,35.4,3,1,1,,63.3,adams flea and tick spray reviews,,,,,N/A; Brand Reviews OP27
https://www.chewy.com/addiction-grain-free-hunters-venison/product-reviews/109822,Other,False,1,1,1,0,18.0,0,0,1,1,1,62.5,1,1,0,,75.0,vendion reviews,,,,,N/A
https://www.chewy.com/addiction-grain-free-salmon-bleu-dry/product-reviews/45051,Other,False,1,1,1,0,22.0,0,0,0,1,1,43.8,1,0,1,,60.0,addiction dry cat food,,,,,HVF Pages
https://www.chewy.com/addiction-wild-kangaroo-feast-grain/product-questions/3851694,Other,False,1,1,1,0,15.0,0,0,1,1,1,62.5,1,1,0,,75.0,addiction grain free dry cat food,,,,,HVF Pages
https://www.chewy.com/addiction-wild-kangaroo-feast-grain/product-reviews/3851694,Other,False,1,1,1,0,26.0,0,0,0,1,1,43.8,1,0,1,,60.0,addiction grain free dry cat food,,,,,HVF Pages
https://www.chewy.com/adore-pet-complete-oral-care-dental/product-reviews/3494718,Other,False,1,1,1,0,13.0,0,0,1,1,1,62.5,1,1,0,,75.0,pet oral repair gel reviews,,,,,Brand Reviews OP27
https://www.chewy.com/advantage-flea-tick-treatment-shampoo/dp/103378,PDP,True,1,1,1,0,24.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,flea and tick shampoos for dogs,partial,partial,full,partial,All PLP Rankings
https://www.chewy.com/advantage-ii-flea-spot-treatment-cats/dp/101831,PDP,True,10,10,8,2,7.38,2,7,8,8,8,70.6,3,1,0,54.0,26.8,advantage ii reviews cats,partial,partial,partial,partial,N/A; HVF Pages; 1 - Chewy Branded KWs; Brand Reviews OP27
https://www.chewy.com/advantage-ii-flea-spot-treatment-cats/dp/182356,PDP,True,2,2,2,0,15.5,0,0,2,2,2,62.5,2,2,0,19.0,65.9,chewy cat flea medicine,fail,fail,partial,partial,1 - Chewy Branded KWs; N/A
https://www.chewy.com/advantage-ii-flea-spot-treatment-cats/product-reviews/28683,Other,False,9,8,8,1,19.88,0,2,2,8,8,48.9,7,0,6,,46.1,reviews on advantage 2 for cats,,,,,N/A; Brand Reviews OP27
https://www.chewy.com/advantage-ii-flea-spot-treatment-cats/product-reviews/318915,Other,False,1,1,1,0,22.0,0,0,0,1,1,43.8,1,0,1,,60.0,advantage ll for cats reviews,,,,,N/A
https://www.chewy.com/advantage-multi-topical-solution-cats/dp/173155,PDP,True,2,2,2,0,14.0,1,1,1,2,2,71.9,1,0,1,16.0,31.7,advantage multi flea treatment cats,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/advantage-multi-topical-solution-cats/dp/351999,PDP,True,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,2.0,3.6,advantage multi cat ear care,fail,full,partial,partial,HVF Pages
https://www.chewy.com/advantage-multi-topical-solution-dogs/dp/173163,PDP,True,3,3,3,0,1.0,3,3,3,3,3,100,0,0,0,25.0,10.5,advantage multi dog flea tick,fail,fail,partial,partial,HVF Pages
https://www.chewy.com/advantage-topical-flea-prevention/dp/1080718,PDP,True,2,2,0,2,,0,0,0,0,0,0,2,0,0,1.0,43.5,chewy cat flea medicine,fail,fail,partial,weak,1 - Chewy Branded KWs; N/A
https://www.chewy.com/advantage-topical-flea-prevention/dp/4783694,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,advantage for cats reviews,partial,partial,partial,weak,Brand Reviews OP27
https://www.chewy.com/advantage-topical-flea-prevention/dp/4783806,PDP,True,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,cat flea treatment bundles,fail,fail,full,weak,PLP - Seer Taxonomy
https://www.chewy.com/advantage-xd-large-cat-treatment/product-reviews/645942,Other,False,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,,0.0,advantage xd for cats reviews,,,,,Brand Reviews OP27
https://www.chewy.com/advantage-xd-small-cat-treatment/product-reviews/645910,Other,False,1,1,1,0,16.0,0,0,1,1,1,62.5,1,1,0,,75.0,advantage xd for cats reviews,,,,,Brand Reviews OP27
https://www.chewy.com/advantage-yard-premise-spray/dp/103395,PDP,True,1,1,1,0,9.0,0,1,1,1,1,88.8,0,0,0,2.0,3.6,advantage flea tick yard spray,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/advantage-yard-premise-spray/product-reviews/103394,Other,False,1,1,1,0,24.0,0,0,0,1,1,43.8,1,0,1,,60.0,advantage flea tick yard spray,,,,,HVF Pages
https://www.chewy.com/advantus-flea-oral-treatment-dogs-23/dp/139684,PDP,True,3,3,3,0,5.0,1,3,3,3,3,92.5,0,0,0,6.0,6.3,advantus soft chew review,partial,partial,partial,weak,Brand Reviews OP27; N/A
https://www.chewy.com/advantus-flea-oral-treatment-dogs-23/product-reviews/139683,Other,False,4,4,4,0,17.75,0,1,2,4,4,59.7,3,1,2,,48.8,advantus reviews,,,,,Brand Reviews OP27; N/A
https://www.chewy.com/advantus-flea-oral-treatment-dogs-4/product-questions/139680,Other,False,2,1,2,0,13.0,0,0,2,2,2,62.5,2,2,0,,75.0,advantus flea treatment dogs,,,,,HVF Pages
https://www.chewy.com/advantus-flea-oral-treatment-dogs-4/product-reviews/139680,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,advantus reviews,,,,,Brand Reviews OP27
https://www.chewy.com/advecta-flea-spot-treatment-cats-5-9/product-reviews/3653030,Other,False,1,1,1,0,6.0,0,1,1,1,1,88.8,0,0,0,,0.0,advecta plus for cats reviews,,,,,Brand Reviews OP27
https://www.chewy.com/advet-hygienics-aloe-vera-waterless/product-reviews/232960,Other,False,1,1,1,0,9.0,0,1,1,1,1,88.8,0,0,0,,0.0,advet hygienics,,,,,HV Brands Pages
https://www.chewy.com/advet-hygienics-natural-cleanse-dog/product-reviews/232967,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,advet hygienics,,,,,HV Brands Pages
https://www.chewy.com/airrobo-t20-robot-pet-vacuum-mop/dp/1713742,PDP,False,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,,0.0,airrobo t20+ review,,,,,N/A
https://www.chewy.com/aivituvin-2-story-wooden-indoor/product-reviews/1590814,Other,False,1,1,1,0,31.0,0,0,0,1,1,43.8,1,0,1,,60.0,aivituvin cat house reviews,,,,,N/A
https://www.chewy.com/aivituvin-26-in-chicken-coop/dp/334500,PDP,True,2,2,0,2,,0,0,0,0,0,0,2,0,0,1.0,43.5,aivituvin,full,full,full,full,HV Brands Pages; N/A
https://www.chewy.com/aivituvin-334-in-outdoor-rabbit-hutch/dp/334496,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,aivituvin,full,full,full,full,HV Brands Pages
https://www.chewy.com/aivituvin-air37-walk-in-outdoor-cat/product-reviews/1827310,Other,False,1,1,1,0,25.0,0,0,0,1,1,43.8,1,0,1,,60.0,aivituvin cat house reviews,,,,,N/A
https://www.chewy.com/aivituvin-air52-outdoor-wooden-cat/dp/1827350,PDP,True,3,3,1,2,27.0,0,0,0,1,1,14.6,3,0,1,1.0,44.7,chewy outdoor cat house,full,full,full,partial,1 - Chewy Branded KWs; N/A
https://www.chewy.com/aivituvin-air7014-catio-wooden-cat/dp/1629614,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,chewy catio,full,full,full,full,N/A
https://www.chewy.com/aivituvin-air97-extra-large-wooden/product-reviews/1501462,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,aivituvin chicken coop reviews,,,,,N/A
https://www.chewy.com/aivituvin-catio-outdoor-cat-house/dp/631982,PDP,True,8,8,8,0,4.12,7,7,8,8,8,95.3,1,1,0,10.0,14.8,aivituvin,full,full,full,full,1 - Chewy Branded KWs; N/A; HV Brands Pages
https://www.chewy.com/aivituvin-catio-outdoor-cat-house/product-reviews/631974,Other,False,3,3,3,0,20.0,0,0,2,3,3,56.2,3,2,1,,70.0,aivituvin cat house reviews,,,,,N/A
https://www.chewy.com/aivituvin-feral-cats-premium-wooden/product-reviews/1381414,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,aivituvin cat house reviews,,,,,N/A
https://www.chewy.com/aivituvin-outdoor-indoor-cat-house/dp/631902,PDP,True,1,1,1,0,6.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,chewy cat house,full,full,full,full,1 - Chewy Branded KWs
https://www.chewy.com/aivituvin-rabbit-hutch-chicken-coop/dp/334498,PDP,True,2,2,2,0,15.5,0,1,1,2,2,66.2,1,0,1,1.0,24.7,aivituvin chicken coop reviews,partial,partial,partial,partial,HV Brands Pages; N/A
https://www.chewy.com/aivituvin-shelter-two-room-outdoor/dp/1381502,PDP,True,4,3,2,2,12.0,0,1,2,2,2,37.8,3,1,0,1.0,36.9,chewy cat house,full,full,full,fail,1 - Chewy Branded KWs
https://www.chewy.com/albon-sulfadimethoxine-oral/dp/173028,PDP,True,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,6.0,6.3,albon,full,full,full,full,Brands Pages
https://www.chewy.com/alfie-pet-chico-20-reversible-dog-cat/product-reviews/137370,Other,False,1,1,1,0,18.0,0,0,1,1,1,62.5,1,1,0,,75.0,alfie pet,,,,,Brands Pages
https://www.chewy.com/alfie-pet-noah-sunflower-dog-cat/product-reviews/162447,Other,False,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,,0.0,alfie pet,,,,,Brands Pages
https://www.chewy.com/all-absorb-disposable-cat-litter-pads/dp/133815,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,cat litter pads on sale,partial,partial,partial,partial,Savings - Sale - Cat
https://www.chewy.com/all-four-paws-comfy-cone-e-collar/dp/134221,PDP,True,1,1,1,0,21.0,0,0,0,1,1,43.8,1,0,1,5.0,50.8,all four paws dog recovery cones,partial,partial,full,partial,HVF Pages
https://www.chewy.com/all-four-paws-comfy-cone-e-collar/dp/134223,PDP,True,1,1,1,0,31.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,all four paws dog recovery cones,partial,partial,full,partial,HVF Pages
https://www.chewy.com/all-four-paws-comfy-cone-e-collar/dp/134266,PDP,True,1,1,1,0,5.0,0,1,1,1,1,88.8,0,0,0,13.0,8.5,all four paws dog recovery cones,partial,partial,full,partial,HVF Pages
https://www.chewy.com/allerpet-cat-dander-remover/product-reviews/137112,Other,False,1,1,1,0,6.0,0,1,1,1,1,88.8,0,0,0,,0.0,allerpet,,,,,Brands Pages
https://www.chewy.com/allerpet-dog-dander-remover/dp/137115,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,7.0,48.0,allerpet,full,full,full,full,Brands Pages
https://www.chewy.com/allforpaws-my-t-rex-tim-mini-t-rex/dp/1630742,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,rex dog toy,full,full,full,weak,HVSP Pages
https://www.chewy.com/almo-nature-hqs-complete-chicken-duck/product-reviews/177441,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,open nature cat food review,,,,,Brand Reviews OP27
https://www.chewy.com/almo-nature-hqs-complete-chicken/dp/159381,PDP,True,3,3,3,0,5.33,1,3,3,3,3,92.5,0,0,0,2.0,3.6,almo nature cat food,full,full,full,partial,Brands Pages; HVF Pages
https://www.chewy.com/almo-nature-hqs-complete-variety-pack/product-reviews/209563,Other,False,2,2,2,0,24.5,0,0,0,2,2,43.8,2,0,2,,60.0,almo nature hqs complete,,,,,Brands Pages
https://www.chewy.com/almo-nature-hqs-la-cucina-chicken/product-questions/159394,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,almo nature la cucina,,,,,Brands Pages
https://www.chewy.com/almo-nature-hqs-la-cucina-tuna-papaya/product-reviews/159423,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,almo nature la cucina,,,,,Brands Pages
https://www.chewy.com/almo-nature-hqs-la-cucina-tuna/product-reviews/159427,Other,False,1,1,1,0,26.0,0,0,0,1,1,43.8,1,0,1,,60.0,almo nature la cucina,,,,,Brands Pages
https://www.chewy.com/almo-nature-legend-chicken-tuna/product-questions/136670,Other,False,1,1,1,0,18.0,0,0,1,1,1,62.5,1,1,0,,75.0,almo nature legend,,,,,Brands Pages
https://www.chewy.com/alpha-dog-series-indoor-washable-dog/dp/3284238,PDP,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,giant dog cleaning potty,partial,partial,partial,weak,HVF Pages
https://www.chewy.com/alpha-paw-pawramp-dog-ramp/product-reviews/355565,Other,False,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,,0.0,alpha paw,,,,,HV Brands Pages
https://www.chewy.com/altira-savory-roasted-beef-joint/product-reviews/3271054,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,artie dog food reviews,,,,,N/A
https://www.chewy.com/aluminum-hydroxide-compounded-capsule/dp/994630,PDP,True,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,3.0,4.5,aluminum hydroxide compounded,full,full,full,full,HV Brands Pages
https://www.chewy.com/aluminum-hydroxide-compounded-capsule/product-reviews/397592,Other,False,1,1,1,0,15.0,0,0,1,1,1,62.5,1,1,0,,75.0,aluminum hydroxide compounded,,,,,HV Brands Pages
https://www.chewy.com/alzoo-plant-based-flea-tick-collar/product-reviews/1091686,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,alzoo,,,,,HV Brands Pages
https://www.chewy.com/amantadine-hcl-generic-capsules-100/dp/321543,PDP,True,1,1,1,0,15.0,0,0,1,1,1,62.5,1,1,0,3.0,60.7,amantadine 100mg,partial,partial,partial,partial,HVSP Pages - OP FY26
https://www.chewy.com/amazing-nutritionals-cranberry-chews/product-reviews/157211,Other,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,amazing nutritionals,,,,,HV Brands Pages
https://www.chewy.com/amazing-nutritionals-omega-3-chews/dp/157208,PDP,True,1,1,1,0,12.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,chewy fish oil for dogs,partial,partial,full,fail,N/A
https://www.chewy.com/amazing-nutritionals-omega-3-chews/product-reviews/157207,Other,False,1,1,1,0,26.0,0,0,0,1,1,43.8,1,0,1,,60.0,amazing nutritionals,,,,,HV Brands Pages
